category,pair_id,drawing_key_id_1,drawing_key_id_2,ci_lower,ci_upper,mean,n,haus_bin,haus_sim,mahalanobis,euclidean,avg_haus
bird,191,6293101079429120,6663180065439744,4.636363636363637,6.636363636363637,5.7272727272727275,11,10,156.012819986051,1.9714542132018662,141.69038482661273,58.467522020491636
bird,192,6320537884164096,6434508867895296,1.8,4.6,3.2,5,1,59.8080262172227,1.856814178453626,114.53248589073402,26.669443148537766
bird,193,6333999452520448,6608501835038720,2.909090909090909,3.8181818181818183,3.3636363636363638,11,7,107.517440445725,1.8305608461567198,123.28570596264825,36.13527001114326
bird,194,6373911698604032,6621683894976512,3.4,5.3,4.3,10,5,90.4267659490264,1.7850771341444713,133.4673738748645,27.87669697924345
bird,195,6427261899112448,6679696257318912,3.3,5.1,4.2,10,5,95.3362470417207,1.8427345362641863,113.81707017741935,25.104427666572988
bird,196,6439207381762048,6492146221711360,6,6.7272727272727275,6.363636363636363,11,5,94.7628619238571,1.8987944572434892,105.84298154479106,31.835145840144737
bird,197,6488298685988864,6747996500787200,3.909090909090909,5.545454545454546,4.7272727272727275,11,8,115.004347743901,1.823754130878137,114.795664632315,34.45515837272813
bird,198,6582684618850304,6588351190663168,4.8,6.8,6,10,7,109.142109197138,2.113794673454857,119.73499282031618,42.514333662492966
bird,199,6608508562702336,6645680149889024,4.545454545454546,6.093181818181816,5.363636363636363,11,3,73.0616178304313,1.8229525804594595,115.24922412700349,33.98779840722238
bird,200,6642445951434752,6748577076346880,4.7,6.4,5.6,10,8,119.369175250565,1.892190170013224,127.96639101087902,44.7543227927838
bread,201,4512057078579200,5301208245862400,5.866666666666666,6.666666666666667,6.266666666666667,15,5,100.80178569846865,1.86155695565217,144.144343231749,44.98278287734555
bread,202,4512177153114112,6334400226656256,1.6363636363636365,2.8181818181818183,2.1818181818181817,11,1,35.11409973215888,1.8075409640749742,106.50681835960454,14.268153598387956
bread,203,4517415574568960,5171456952500224,1.25,1.75,1.5,16,1,52.20153254455275,1.8762719709054634,121.8204076838087,19.45016540586617
bread,204,4553981596532736,5760679489306624,4.529411764705882,6.117647058823529,5.352941176470588,17,5,96.13532129243653,1.926115136499057,169.80425718455805,43.34096630241378
bread,205,4561961628991488,5215576467177472,3.764705882352941,5,4.352941176470588,17,7,127.75758294520134,1.9245180281895418,130.71756187000705,34.79877986954712
bread,206,4588376130846720,5275074091286528,6.181818181818182,7,6.7272727272727275,11,5,90.35485598461214,2.171659476574703,103.73011091790245,27.936705679285748
bread,207,4603484299067392,5826439611940864,1.6111111111111112,2.7791666666666655,2.111111111111111,18,3,74.02702209328699,1.8019748985900335,148.0951324767265,35.962169035756
bread,208,4603484299067392,6456419710664704,4.8125,6.314062499999999,5.625,16,3,72.49827584156743,1.8256373460845408,140.86125572203792,35.87715045111386
bread,209,4623583877791744,4601234612813824,4.75,6,5.375,16,5,99.62429422585637,1.8897878524339407,142.68561641626096,34.48118418949271
bread,210,4653333350449152,6697488574578688,3.526315789473684,5,4.2631578947368425,19,6,110.11357772772621,1.8610455710097749,140.73796532810627,29.30628109856354
bread,211,4656048642195456,6303531139072000,2.2142857142857144,3.642857142857143,2.857142857142857,14,3,67.06713054842886,1.9133053693503033,113.72135443800437,24.85080225185207
bread,212,4673896848556032,4988894737072128,2.85,4.3,3.55,20,1,43.18564576337837,1.8829344106823052,122.97477316664931,20.697812455263467
bread,213,4674210850930688,6019556508172288,5.45,6.6,6.1,20,5,92.02173656261873,1.823184245123054,136.7550952628271,29.045113223709325
bread,214,4683017245163520,6471038269390848,5.625,6.6875,6.1875,16,5,98.18350166906862,1.8807363722797357,132.57076537247096,32.31586701190905
bread,215,4693938105483264,6617681694294016,6.2,6.8,6.533333333333333,15,10,197.42846805868703,1.7254293138367884,136.8688392172727,54.87834634121189
bread,216,4696621705068544,5690227727269888,4.666666666666667,5.8,5.2,15,4,80,2.0246974566847458,136.9637634477366,39.904765894584195
bread,217,4705301078999040,4803424270942208,2.1,3.001249999999999,2.55,20,4,78.39005038906404,1.9870898918985396,132.87162277266043,33.582806838507786
bread,218,4705301078999040,5087658025943040,5.235294117647059,6.529411764705882,5.9411764705882355,17,7,133.00375934536586,2.0513417329067227,145.40585473659203,62.692122882687464
bread,219,4706969170477056,6679387804008448,3.5,4.833333333333333,4.166666666666667,18,2,58.034472514187634,1.8520112174897836,122.2342303344668,27.378774819543793
bread,220,4712557224919040,5830382022819840,4.769230769230769,6.461538461538462,5.6923076923076925,13,6,104.48444860360799,1.8807163154024602,150.70950564773705,39.818850743187745
bread,221,4762845570924544,4813886261821440,4,5.8,4.9,10,9,165.46903033498444,2.0451989020925176,153.65421355162414,71.58063547008292
bread,222,4774223929147392,6438204339126272,2.8734375000000014,4.375,3.5625,16,4,79.20858539325141,1.9001147057188381,126.56992034690504,32.64835196581461
bread,223,4801654475980800,6291120428417024,2.35,3.5,2.85,20,4,77.41446893184762,1.959963985172187,115.06447789768835,27.016307744867092
bread,224,4806635111317504,4685170688917504,5.266666666666667,6.668333333333332,6,15,1,48.82622246293481,1.8108852475310675,118.6062662762617,17.491070578642663
bread,225,4808817424465920,5883436562644992,5.0588235294117645,6.352941176470588,5.705882352941177,17,9,159.15401345866212,1.851578923956646,145.98609258873995,47.1238875498277
bread,226,4823807099404288,6706496714833920,3.8333333333333335,5.222222222222222,4.5,18,3,75.39230729988306,1.8880035364715846,143.49558466761454,29.87101352360396
bread,227,4835178172121088,6368627156582400,5,6.166666666666667,5.5,12,9,166.19265928433782,1.8404821653774923,151.73979712762963,65.60002696280901
bread,228,4871156911833088,6133755125170176,3.1538461538461537,4.461538461538462,3.769230769230769,13,9,152.45327152934436,2.019231238306053,144.71544895493815,51.145170370191124
bread,229,4883190625861632,4906501724438528,4.6875,6.314062499999999,5.5625,16,10,175.524927004685,1.9062272770243407,148.78198214597273,68.56853380353793
bread,230,4925687158800384,6100771890266112,1.9285714285714286,3.5,2.642857142857143,14,2,55.154328932550705,1.7779221871259148,148.2805994693935,23.46506961402197
bread,231,4936112269164544,4755338572070912,4.444444444444445,6.277777777777778,5.444444444444445,18,4,78.89233169326408,1.9498453572159529,141.12396513619794,34.712977221652395
bread,232,4937218844000256,6314443111661568,3.3333333333333335,5.055555555555555,4.222222222222222,18,2,55.17245689653489,1.8064326998680238,106.67215853085347,17.74560567197437
bread,233,4945893591613440,5846668555583488,5.645588235294119,6.764705882352941,6.294117647058823,17,10,179.0111728356641,2.13316403927691,172.40535294425746,84.09287619502349
bread,234,4960131072655360,4809963576754176,5.625,6.5,6.0625,16,2,66.48308055437865,1.8472111247797314,134.1378123292659,31.132709712677826
bread,235,4978898532040704,5972817654841344,4.6,6.6,5.733333333333333,15,9,154.46682491719702,1.8296447039762882,135.7346945190092,45.061712814567144
bread,236,4993213125361664,5672293961302016,4.470588235294118,6,5.294117647058823,17,2,65.62011886609167,1.991307744340981,120.46738146099108,27.395800256239692
bread,237,4997464316706816,6420443571421184,3.8181818181818183,5.909090909090909,4.909090909090909,11,1,36.71511950137164,1.8835408697524547,112.45141627581448,16.989592152600434
bread,238,5015407364669440,5889453543391232,1.1111111111111112,1.5,1.3333333333333333,18,1,38.01315561749642,1.7658612909216842,104.7185764342703,14.604135126359557
bread,239,5015899692072960,5945098854465536,6.069642857142859,6.785714285714286,6.428571428571429,14,2,56.515484603779164,1.825249856968242,120.93907961913942,21.760088684981735
bread,240,5018645451243520,6746778944667648,5.125,6.4375,5.8125,16,6,108.04628637764465,1.9590376621852308,114.65151977990475,47.35891982651109
bread,241,5030435874668544,5345981434429440,6.7272727272727275,7,6.909090909090909,11,3,70.40596565632774,1.8647130001559535,112.57216971351546,26.819771339444923
bread,242,5038028525404160,5331899549483008,4.764705882352941,6.001470588235293,5.411764705882353,17,7,125.41929676090518,1.8544345117449346,142.1833558498727,39.337330939743445
bread,243,5054457341542400,4701830862864384,2.5,3.8,3.1,10,7,120.50311199301038,1.9066592277189331,119.1146501225624,31.383524943287757
bread,244,5055594903896064,6129118624088064,5.894736842105263,6.947368421052632,6.473684210526316,19,9,157.87653403846943,1.7972256926856252,121.77994481816506,42.262732884574476
bread,245,5057106950488064,6622646538076160,2.6666666666666665,4.2,3.4,15,9,156.5790535161073,1.8965630951151544,140.53806044940936,55.162055370839155
bread,246,5069642584293376,5266744761384960,4.631578947368421,6.052631578947368,5.368421052631579,19,10,172.58621034138272,1.9080279554341464,144.72011215752082,67.93479966339463
bread,247,5085614447788032,4830263773233152,4.7272727272727275,6.454545454545454,5.636363636363637,11,7,119.36917525056458,1.7715728940847764,139.02300677723673,35.160271215721785
bread,248,5094016758579200,6311392644694016,6.7894736842105265,7,6.947368421052632,19,6,112.64102272262978,2.1836304564517572,144.1835104411724,30.737094377999355
bread,249,5097250768289792,4534849647935488,5.238095238095238,6.619047619047619,6,21,8,138.2316895650198,1.917929957391383,157.1952981392896,52.80833799967944
bread,250,5106353162944512,5613401130663936,6.625,7,6.875,16,8,137.78606605894515,1.776829481563912,116.02933908393159,39.3707601809977
bread,251,5113019975598080,6214978379972608,3.9,5.4,4.6,10,10,191.637678967368,1.7779402789903183,155.00857544359084,73.9690756799212
bread,252,5113801491873792,6531895909154816,3.4375,4.5625,4,16,1,43.382023926967726,1.8143542054224953,114.44810122956987,16.69878227764603
bread,253,5114652717481984,4579761516969984,5.352941176470588,6.411764705882353,5.882352941176471,17,8,144.88616221019868,1.8680864674318591,140.68117136231314,45.610684087777514
bread,254,5132349257809920,6234092729270272,4.8125,6.251562499999999,5.5625,16,10,173.4156855650607,1.9688428897638592,153.58763630549788,65.68058015682979
bread,255,5138400535379968,4597371323285504,2.8823529411764706,4.411764705882353,3.588235294117647,17,5,99.64436762808022,1.8051453699961217,150.68252112940428,29.555335259269395
bread,256,5138470362152960,6237249777696768,4.4,6.6,5.5,10,5,89.98888820293314,1.9452165580035674,133.8172394178914,41.11781775196041
bread,257,5161026624421888,5762596114268160,1.6,2.9,2.2,10,3,70.11419257183242,1.7863459725062651,139.21569456501737,32.284815090843594
bread,258,5164322542059520,4553901250445312,4,5.6923076923076925,4.846153846153846,13,7,128.63125592172378,1.8692676285732865,130.26290988017607,47.12331529532364
bread,259,5165722164527104,5848453651365888,2.387500000000001,3.388888888888889,2.888888888888889,18,1,41.30375285612676,1.7997345301615482,109.32892655184129,15.297619680962915
bread,260,5171070506106880,4690437874909184,2.125,3.25,2.6875,16,7,120.07081243999309,1.7984272074092555,131.1443973720541,34.10730305449639
bread,261,5192786494095360,5112461394968576,5.166666666666667,6.666666666666667,6,12,8,143.40502083260543,2.1541132868309454,133.85624778115988,43.04043123384721
bread,262,5196818612748288,4557891681910784,5.111111111111111,6.279166666666665,5.777777777777778,18,3,75.43208866258443,1.855276030601929,143.53646061330738,29.43440520136249
bread,263,5205133065453568,5236057568182272,4.571428571428571,5.857142857142857,5.238095238095238,21,6,110.2905254316979,1.7558067067200311,141.04810876766527,36.217924959695246
bread,264,5205542899286016,6436450415411200,5.333333333333333,6.583333333333333,6,12,7,124.45882853377658,1.8513259343209232,135.62528882952788,47.6506593469186
bread,265,5259239473807360,6526906755186688,5.611111111111111,6.611111111111111,6.111111111111111,18,1,41.23105625617661,1.8074348361329828,105.70047668344483,16.11193223372148
bread,266,5288154615513088,5203904016941056,6.066666666666666,6.933333333333334,6.533333333333333,15,4,86.33075929238663,1.8370050735989127,127.91671536629825,25.58083626172375
bread,267,5299291230830592,5761119253692416,3.1875,4.5,3.8125,16,3,75.16648189186454,1.7950324802231128,143.35669981579395,30.938186652542594
bread,268,5300083971063808,4828986288898048,5.619047619047619,6.571428571428571,6.142857142857143,21,4,76.84399781375251,1.764851252453582,131.95425498077475,30.9532120187389
bread,269,5303571232849920,6333377877639168,6.0476190476190474,6.761904761904762,6.428571428571429,21,8,149.40548852033515,1.7345838701520306,128.3121234928125,45.24687374800241
bread,270,5308799332122624,5008995184017408,3.2777777777777777,4.722222222222222,4,18,4,84.75848040166836,1.8195525674897322,118.79952587461705,31.007153280048872
bread,271,5310246903873536,6598053354012672,4.7894736842105265,6.2631578947368425,5.578947368421052,19,3,67.4166151627327,1.8042188861916775,117.95603629288348,28.124650635617478
bread,272,5347838085038080,5202895408463872,4.866666666666666,6.133333333333334,5.533333333333333,15,2,62.48199740725323,1.7819479808076972,141.08923440185376,27.149127199331964
bread,273,5355326226300928,6334006687694848,6.666666666666667,7,6.888888888888889,9,7,118.25819210524064,1.8935378202204078,140.83144012550287,42.77856041719532
bread,274,5357625262735360,4772489919987712,5.823529411764706,7,6.529411764705882,17,2,60.41522986797286,1.8066511502263052,131.62835038055113,25.881652889002908
bread,275,5369757920395264,6623091268517888,5.0625,6.4375,5.8125,16,6,105.11898020814318,1.9072757730951309,142.16730999714002,44.1301898108195
bread,276,5371470186283008,6355479506714624,5.083333333333333,6.333333333333333,5.666666666666667,12,4,79.81227975693966,1.987437785528045,138.49356041120885,33.307540731817085
bread,277,5383724180963328,4838273455226880,3.9285714285714284,5.287499999999998,4.571428571428571,14,2,62.625873247404705,1.751281832177106,109.84854433721469,22.973478396034775
bread,278,5385189100355584,6112834557575168,4.2,5.4,4.8,20,9,150.88074761214565,1.8342347768494003,142.59049862323465,52.270678042312
bread,279,5386147704340480,6462238451826688,6.05,6.7,6.4,20,7,129.76902558006668,1.8939438887557358,140.5086683596197,46.935095672838976
bread,280,5387131901968384,4774223929147392,5.052631578947368,6.368421052631579,5.7368421052631575,19,4,83.64807230295268,1.901369167658392,132.73553112684846,33.1492397049635
bread,281,5430369438400512,4706202653032448,5.6097222222222225,6.666666666666667,6.166666666666667,18,6,101.13357503816425,2.17560202408761,151.3975110131358,45.363118936633185
bread,282,5459817109913600,6696240316153856,5.052631578947368,6.315789473684211,5.684210526315789,19,5,92.00543462209176,1.8225202904328652,124.66523261072346,29.325327326620464
bread,283,5464578739666944,5407435604885504,2.5625,4.0625,3.3125,16,8,142.63590010933433,1.8256602459802238,148.69915561302793,50.850367076482875
bread,284,5464578739666944,6406059121967104,6.357142857142857,7,6.714285714285714,14,5,99.98499887483122,1.8941815358553802,141.07292278863756,43.48728009754069
bread,285,5481995800936448,5786918983827456,6.25,6.875,6.625,8,7,130.14222988715076,2.104751936486052,147.9838046767381,56.78593723939958
bread,286,5481995800936448,6382855632453632,5.4,6.733333333333333,6.133333333333334,15,1,49.040799340956916,1.786783820100437,104.11893282997379,19.500458247891817
bread,287,5507829509128192,5139027634159616,5.3125,6.5,5.9375,16,10,178.89941307897016,1.9234044405774418,160.19839171927987,74.97077097452272
bread,288,5522072862195712,6151037725442048,3.5,5.285714285714286,4.357142857142857,14,10,178.71765441612084,2.0271140047766156,170.90713663079518,86.07727753843969
bread,289,5530798088257536,6112946063147008,5.923076923076923,6.923076923076923,6.461538461538462,13,4,85.84287972802403,1.8084743983223128,124.88858311925584,27.08734036219616
bread,290,5530798088257536,6476551229014016,5,6.2105263157894735,5.631578947368421,19,5,96.54014708917737,1.8375224805278767,128.24719151983354,27.28917264465279
bread,291,5544098662449152,5889453543391232,5.45,6.4,5.95,20,1,53.33854141237835,1.8262177718359862,98.91417055566198,19.556098624368452
bread,292,5547682443558912,6665163765710848,2.923076923076923,4.230769230769231,3.5384615384615383,13,4,77.52418977325722,1.8892719791440538,132.05372425359695,25.856450448662617
bread,293,5556117507670016,4553789262528512,4.944444444444445,5.777777777777778,5.333333333333333,18,10,187.18172987767795,1.8290575513577267,154.91748684970563,61.06771585102492
bread,294,5556117507670016,4903159707205632,1.2777777777777777,2.3333333333333335,1.7222222222222223,18,2,60.207972893961475,1.7776265074852826,160.83826031635172,15.19252352939273
bread,295,5563572501348352,4862302434099200,5.5,6.555555555555555,6.055555555555555,18,6,109.65856099730654,1.845053714329152,158.94342756049505,40.144295718750755
bread,296,5590854536265728,5565220674076672,1.3529411764705883,2.176470588235294,1.7647058823529411,17,2,58.240879114244144,1.7936607242630982,131.86197786323527,22.153051659524923
bread,297,5596632420712448,4951663540436992,4.631578947368421,5.7894736842105265,5.2105263157894735,19,9,165.42067585401773,1.8290809481001877,129.9042156177197,45.29695688955179
bread,298,5623729692344320,6536574558797824,3.2222222222222223,5,4.111111111111111,9,1,52.69724850502159,1.8712367747439023,125.76417797620434,27.486812471287248
bread,299,5647064799117312,5171820275695616,6.2105263157894735,6.7894736842105265,6.526315789473684,19,7,116.45600027478189,1.9762877871056348,134.49273813820002,44.26904808595857
bread,300,5651594232201216,4859015139950592,1.263157894736842,1.9473684210526316,1.5789473684210527,19,1,51.85556864985669,1.813809133311018,117.23029244586498,21.251335632205166
bread,301,5696286164516864,5595598931623936,5.411764705882353,6.529411764705882,6,17,9,160.58953888718904,1.8975794340379746,133.07671020321996,42.32132421603861
bread,302,5701570400354304,6498196152909824,3.125,4.625,3.8125,16,3,71.7007670809734,1.7795321524918877,148.67495941343748,36.40997203781523
bread,303,5721906135171072,6584423447265280,5.333333333333333,6.8,6.2,15,6,102.59142264341595,2.1261259417205287,120.18021525665334,48.7363262975456
bread,304,5722698418225152,5917724209315840,4.666666666666667,6.142857142857143,5.476190476190476,21,1,37.44329045369811,1.8206364564118722,114.42057667798393,16.59290977982444
bread,305,5733702577422336,6224960148209664,3.946052631578948,5.368421052631579,4.631578947368421,19,7,124.90396310766124,1.7882028035167739,127.23776868799361,43.94984613703684
bread,306,5744874814963712,5535194524155904,6.1875,6.9375,6.625,16,3,67.1863081289633,2.0567050295116682,114.85892623209196,30.379432516493516
bread,307,5744874814963712,6707542673588224,5.176470588235294,6.117647058823529,5.647058823529412,17,3,67.11929677819934,1.8771822772071693,121.37763724909897,27.293310967344
bread,308,5760162193211392,5636664804245504,6.722222222222222,7,6.888888888888889,18,5,90.82400563727631,1.9488360624751304,132.6608145259683,36.063488797243416
bread,309,5775278867480576,5205907686293504,4.083333333333333,6.333333333333333,5.25,12,2,64.19501538281614,1.8573388755491687,143.00299772713765,31.590615179527727
bread,310,5815057545953280,6064567316643840,6.6828947368421066,7,6.842105263157895,19,8,145.16886718577092,2.0850085238806924,127.74653226380593,46.93198953880071
bread,311,5819741342007296,6311565882032128,2.25,3.75,2.9166666666666665,12,4,85.84287972802403,1.8080853838332829,147.32703691099556,33.71097335728768
bread,312,5827846347948032,5245897371811840,4.933333333333334,6.4,5.666666666666667,15,8,142.08800090085018,1.8284889751624387,152.4445060482527,41.48137649930725
bread,313,5829237367898112,5978086149455872,3.933333333333333,5.466666666666667,4.666666666666667,15,2,56.32051136131489,1.9326595223206362,106.71223374837994,21.931107644296617
bread,314,5837141898690560,4962738298159104,5.0588235294117645,6.529411764705882,5.823529411764706,17,9,159.38004893963358,2.0046981716877723,151.1269047329034,75.29496129958925
bread,315,5837141898690560,6467393117224960,6.571428571428571,7,6.857142857142857,14,5,99.48869282486326,2.060349247283995,160.21495265433597,41.5901163927057
bread,316,5846211812655104,5165932383043584,2.25,4.333333333333333,3.25,12,10,202.4080037943164,1.812292496911532,167.40385556372428,82.8579493958672
bread,317,5856222525784064,5480653875314688,4.857142857142857,6.5,5.714285714285714,14,7,121.00413216084813,2.0221190176479786,144.0815403297302,53.21101385459622
bread,318,5864737952759808,6691086019854336,3.764705882352941,5.117647058823529,4.411764705882353,17,7,123.14625451064275,1.8432103515772174,155.53036454597373,55.838386572826884
bread,319,5890358321872896,4872495620423680,5.0625,6.6875,6,16,8,135.72398461583714,1.882463988932487,126.09005710996666,36.68250595548826
bread,320,5901581356630016,6515227497594880,4.176470588235294,5.411764705882353,4.764705882352941,17,9,162.265215003093,2.0356949804426185,162.36807979174174,67.04567413904114
bread,321,5908474112245760,5420607380389888,4.882352941176471,6.119117647058822,5.529411764705882,17,10,182.0109886792553,1.81042944820754,147.17076527216847,50.48929208767715
bread,322,5924994133524480,5259242002972672,4.411764705882353,5.647058823529412,5,17,10,192.27584351654787,1.944148858431729,150.5557052066636,75.74943441950316
bread,323,5928295688306688,5051215396208640,6.416666666666667,6.916666666666667,6.666666666666667,12,3,70.45565981523414,2.1776661286813157,126.06626801572007,32.350759577947805
bread,324,5928295688306688,6511590029393920,4.9,6.05,5.45,20,2,59.00847396772772,1.8955270733307832,131.15417175021943,21.611459322832733
bread,325,5933599503155200,5446657397227520,6,6.928571428571429,6.5,14,7,118.3427226321923,2.27779767011778,128.51964050352765,37.367377536359875
bread,326,5944082205507584,5004023893590016,3.6153846153846154,5.153846153846154,4.384615384615385,13,6,101.39033484509261,2.0421394115958837,138.63579716469414,38.424050414307175
bread,327,5945648610279424,4655865820872704,6.051315789473685,7,6.631578947368421,19,6,114.54693361238441,1.8829103537723866,150.90699714134036,48.21272671287169
bread,328,5992469994930176,5655140797251584,4.571428571428571,5.714285714285714,5.142857142857143,14,10,183.3930205869351,1.968006099738938,164.23580929873847,76.33843666616832
bread,329,5996853831139328,6358669409124352,3.1666666666666665,4.333333333333333,3.7222222222222223,18,10,211.02843410308478,1.9127854631913779,157.43510494828365,76.12337590492406
bread,330,6017845701902336,6215611497578496,3.875,5.375,4.625,16,2,56.568542494923804,1.8736121741468608,147.71211789654242,25.991091124380876
bread,331,6034519905796096,5126386987565056,3.8333333333333335,5.5,4.666666666666667,12,8,135.71293232407882,1.899585193786845,147.23541801098892,47.85827621083841
bread,332,6038446244102144,5234962267635712,5.545454545454546,6.7272727272727275,6.181818181818182,11,3,75.31268153505093,2.0108401367561055,116.35883841615544,30.817339361529694
bread,333,6060647567589376,4905727405588480,5.157894736842105,6.368421052631579,5.7894736842105265,19,2,55.326304774492215,1.8243391782905842,131.6381725608781,25.73802106928691
bread,334,6067738042695680,6244417541242880,6.157894736842105,6.842105263157895,6.526315789473684,19,5,99.62429422585637,1.9323296441818925,113.3234056484411,32.33861321582957
bread,335,6075263563595776,5155641351995392,5.15,6.25,5.7,20,7,128.73616430514,2.215996815200155,129.5959679575033,43.33434429059078
bread,336,6087056570712064,5165292915261440,4.555555555555555,5.833333333333333,5.222222222222222,18,4,78.05767098754612,1.8154905630777414,141.3609199094089,30.787140234667007
bread,337,6116265301114880,6200665334349824,4.625,6.1875,5.4375,16,9,170.09703113223347,2.0460083564482043,152.08564740553456,69.24443247771013
bread,338,6131525416386560,6232117459550208,3.823529411764706,5.117647058823529,4.470588235294118,17,7,132.9661611087573,1.880997444011053,146.73523641707365,52.353612397003175
bread,339,6132053298905088,5244845192904704,3.4166666666666665,5.166666666666667,4.25,12,8,143.13629868066312,1.934908121685593,145.94263614720916,50.623493724863174
bread,340,6138211606724608,4685170688917504,2.9375,4.375,3.625,16,3,68.15423684555495,1.9235456058608704,127.03378083049422,35.75970008747484
bread,341,6138211606724608,6526906755186688,3.0526315789473686,4.631578947368421,3.736842105263158,19,1,42.941821107167776,1.824386565044964,117.09576328947514,17.461490660790307
bread,342,6139959394172928,5666224128131072,4.6875,6.25,5.5,16,6,106.10372283760829,1.8008741166351392,137.74332358393198,36.729545949011026
bread,343,6141023266799616,5487190345777152,2.7142857142857144,4.785714285714286,3.7857142857142856,14,4,84,1.8588188332798885,126.5792219281969,30.857877827199637
bread,344,6171467471388672,6212038743293952,2.725000000000002,4,3.272727272727273,11,5,90.02777349240623,1.8015298067788175,153.85061834380522,32.80264616775563
bread,345,6193506525642752,6246894344863744,5.526315789473684,6.578947368421052,6.105263157894737,19,9,165.73774464496614,1.9303114860109372,137.32193109919444,46.54260833239737
bread,346,6213338503577600,6747917865975808,4.470588235294118,5.9411764705882355,5.235294117647059,17,5,88.48163651289458,1.8229143159244185,164.88000603973006,36.40508069973938
bread,347,6254451545341952,5357274245627904,6.066666666666666,6.933333333333334,6.533333333333333,15,2,65.94694837519019,1.8302513304659485,132.18384029321925,23.63696345433079
bread,348,6278667040718848,5380090357612544,4.95,5.95,5.45,20,8,138.6542462386205,2.079654551667456,145.09717352866585,64.33375784635649
bread,349,6290239205146624,4558417475665920,5,6.142857142857143,5.571428571428571,14,8,134.97407158413796,1.8872454681832929,146.04854078101772,53.373199235317614
bread,350,6295430293880832,5216256258998272,5.933333333333334,6.866666666666666,6.466666666666667,15,1,51.85556864985669,1.847240147332404,113.16167220580628,21.73025204584536
bread,351,6323845130616832,5095247602253824,4.444444444444445,6.222222222222222,5.333333333333333,9,6,113.7453295744489,1.9127757259750493,131.93165270147907,43.50770461068439
bread,352,6326609076289536,6557657190105088,3.3333333333333335,5.2,4.266666666666667,15,4,76.6550715869472,1.8061098873733707,138.75669028743408,28.168930076887342
bread,353,6329964049727488,6739095655022592,5.285714285714286,6.857142857142857,6.142857142857143,7,6,101.24228365658294,2.004796686190894,116.62351187382114,41.4421802040686
bread,354,6332315288469504,5593199454191616,4.421052631578948,5.790789473684209,5.105263157894737,19,10,206.90335908341362,2.062884945734869,146.83421018342418,81.95360025190358
bread,355,6332351040716800,6467672042635264,4.3,6.1,5.2,10,4,82.00609733428362,1.8882825984959333,120.6360195692234,25.286472303151022
bread,356,6334333772103680,5599318100672512,3.235294117647059,4.764705882352941,4,17,5,98.43271813782245,1.7888480165556904,155.07733406670425,42.239622357858465
bread,357,6351042251849728,5514579922649088,3.526315789473684,4.842105263157895,4.157894736842105,19,4,84.34453153583817,1.8621706381254155,157.74371075973315,29.610820844323992
bread,358,6360677662851072,5344090143064064,6.45,6.9,6.7,20,10,220.95248357961492,1.934681678024055,152.08533797995136,91.46122158859404
bread,359,6364221648404480,5495939651338240,4.538461538461538,6.076923076923077,5.3076923076923075,13,10,180.5103875127412,1.9434707048063549,144.3931690165108,64.10417824528926
bread,360,6369939592052736,6737884654600192,4.5,5.876562499999999,5.1875,16,6,111.61541112229978,1.9766217220047266,177.95728189489796,61.7179608903486
bread,361,6378928467869696,5636664804245504,6.85,7,6.95,20,6,111.80339887498948,1.9961942378094923,133.03810041918047,27.328599827040527
bread,362,6384812522733568,4922011958640640,6.785714285714286,7,6.928571428571429,14,9,166.715326230074,2.03867702961444,122.03199973117607,36.27667739233659
bread,363,6402266380632064,6114739950190592,3.8666666666666667,5.466666666666667,4.666666666666667,15,6,109.29318368498559,1.8087973229172756,156.7331679998031,57.91167233879979
bread,364,6407123434995712,5866014464016384,2.9166666666666665,4.5,3.6666666666666665,12,2,56.08029957123981,1.838637243140598,127.66292888264695,26.389589445102175
bread,365,6429096269578240,5957502250254336,4.333333333333333,5.556944444444444,4.944444444444445,18,7,122.8087944733601,1.9094487066481842,133.54592989229315,46.759790306666325
bread,366,6433422761263104,5383595248058368,3.473684210526316,4.948684210526315,4.2105263157894735,19,10,202.20039564748632,1.864806615424865,162.80371498867288,66.75540242086537
bread,367,6438206822154240,4803814508986368,5.823529411764706,6.764705882352941,6.352941176470588,17,4,80.4114419718985,2.0494528722384007,127.20467216230031,36.94435301373507
bread,368,6445791277219840,6321989268537344,2.1875,3.375,2.75,16,1,52.43090691567332,1.8540767374428873,100.36367029801457,18.01615765747478
bread,369,6447242103750656,4576082256723968,5.928571428571429,6.857142857142857,6.428571428571429,14,8,139.26234236145822,1.8392331460967306,121.59482201284496,42.2573127763191
bread,370,6462238451826688,4785026795307008,5,6.2,5.6,10,6,104.08650248711405,1.8866983582768844,136.3411340454381,36.431063483482
bread,371,6478436367335424,5114910465851392,5.95,6.75,6.4,20,9,163.24827717314508,1.8888417273795157,148.92447868618163,64.08726579634946
bread,372,6481629813932032,5812575105187840,2.2142857142857144,3.357142857142857,2.7857142857142856,14,5,93.7709976485267,1.8408231618931634,153.5462862126125,39.68891045477656
bread,373,6481629813932032,6358669409124352,4.611111111111111,5.944444444444445,5.277777777777778,18,10,188.67962264113208,1.8714754789595576,140.31905473994206,52.42306408400416
bread,374,6489874741854208,6239885008568320,4.7894736842105265,6.2105263157894735,5.526315789473684,19,9,171.0263137648707,1.7881115958951794,147.9046189988159,53.40416602490517
